# Step E_total E_lj E_tors
   4630000        97.5384      -104.9119       202.4503
   4640000       100.5003      -103.5961       204.0964
   4650000        98.6671      -103.4227       202.0898
   4660000       106.8879       -98.3827       205.2706
   4670000       103.1064      -100.8651       203.9715
   4680000       105.4609       -99.9457       205.4066
   4690000       109.6835       -96.4788       206.1623
   4700000       108.6730       -98.0741       206.7471
   4710000       104.2940       -99.7044       203.9984
   4720000       101.2189      -103.8645       205.0834
   4730000       104.3551       -99.2740       203.6291
   4740000        99.8382      -103.0489       202.8871
   4750000       100.8413      -102.8636       203.7049
   4760000        99.9645      -103.8008       203.7653
   4770000        90.6538      -107.5756       198.2294
   4780000        92.1169      -109.1371       201.2540
   4790000        91.2069      -104.9999       196.2067
   4800000        92.1529      -107.0712       199.2241
   4810000        87.0399      -108.8478       195.8877
   4820000        88.0401      -105.7770       193.8171
   4830000        91.9989      -104.5565       196.5554
   4840000        96.4008      -103.6298       200.0306
   4850000        95.7351      -105.8938       201.6289
   4860000        97.2679      -103.7997       201.0675
   4870000        97.1480      -105.4893       202.6372
   4880000        96.7352      -104.4874       201.2226
   4890000        98.3056      -100.4786       198.7842
   4900000        93.7161      -103.4447       197.1608
   4910000       100.9350      -107.3009       208.2359
   4920000        91.1401      -107.5428       198.6829
   4930000        93.6133      -102.4156       196.0289
   4940000        93.7867      -101.0199       194.8066
   4950000        89.6681      -104.4371       194.1052
   4960000        95.2394      -104.7927       200.0321
   4970000        90.2182      -104.1231       194.3413
   4980000       100.2264      -100.2741       200.5005
   4990000        91.2758      -108.6658       199.9416
   5000000        85.8802      -112.0761       197.9562
   5010000        90.5070      -108.8703       199.3773
   5020000        91.9070      -111.4630       203.3701
   5030000        87.4794      -112.6196       200.0990
   5040000        92.8117      -110.1876       202.9993
   5050000        90.8417      -111.3599       202.2016
   5060000        91.6028      -107.9045       199.5073
   5070000        94.6312      -104.9591       199.5903
   5080000        94.1999      -109.4821       203.6820
   5090000        91.8623      -109.8720       201.7343
   5100000        96.6323      -106.0810       202.7133
   5110000        96.8475      -104.5693       201.4169
   5120000        92.9204      -107.8294       200.7499
   5130000        92.2966      -106.2195       198.5161
   5140000        90.9041      -108.6965       199.6006
   5150000        91.7338      -104.7522       196.4860
   5160000        90.7490      -108.8648       199.6138
   5170000        88.2257      -108.5684       196.7941
   5180000        83.8637      -110.7672       194.6310
   5190000        89.8714      -102.6986       192.5701
   5200000        87.7965      -107.8057       195.6022
   5210000        89.4388      -108.6437       198.0825
   5220000        92.9033      -106.5148       199.4181
   5230000        90.6582      -107.2905       197.9487
   5240000       102.4284      -102.3651       204.7935
   5250000       104.5826      -101.0951       205.6777
   5260000        92.1589      -109.5600       201.7189
   5270000        95.6911      -107.2665       202.9577
   5280000        94.7452      -107.5113       202.2565
   5290000       106.4614      -100.8922       207.3536
   5300000        97.1529      -108.3783       205.5312
   5310000        94.3058      -107.4732       201.7790
   5320000        90.2630      -109.8654       200.1284
   5330000        97.1269      -109.8468       206.9738
   5340000        89.7108      -112.2449       201.9557
   5350000        95.1679      -108.2168       203.3848
   5360000        90.3314      -111.4211       201.7525
   5370000        93.5544      -107.0787       200.6331
   5380000        91.9661      -110.3250       202.2911
   5390000        98.2769      -104.8589       203.1359
   5400000        91.0173      -110.0446       201.0620
   5410000        89.2277      -111.4863       200.7140
   5420000        99.1851      -107.9136       207.0987
   5430000        88.1630      -110.3346       198.4976
   5440000        93.2412      -107.5239       200.7651
   5450000        99.4577      -105.5180       204.9757
   5460000        97.3016      -108.3021       205.6037
   5470000        95.1091      -106.2704       201.3795
   5480000        93.7560      -108.5392       202.2952
   5490000        93.6491      -101.5995       195.2486
   5500000        88.4517      -110.7074       199.1592
   5510000        88.5153      -109.8039       198.3193
   5520000        86.1393      -111.6614       197.8007
   5530000        93.0147      -106.1420       199.1567
   5540000        89.8204      -109.3607       199.1810
   5550000        94.9706      -105.7364       200.7070
   5560000        93.4118      -108.0691       201.4809
   5570000        95.2367      -109.4429       204.6796
   5580000        90.1092      -108.4695       198.5788
   5590000        90.5885      -109.7661       200.3547
   5600000        88.3695      -109.9580       198.3275
   5610000        80.7986      -111.6616       192.4603
   5620000        83.2503      -112.4894       195.7398
   5630000        90.5939      -109.2008       199.7947
   5640000        95.0298      -106.1429       201.1728
   5650000        89.8254      -107.2731       197.0985
   5660000        89.9188      -108.5288       198.4476
   5670000        92.7946      -104.7883       197.5830
   5680000        87.6909      -106.9701       194.6610
   5690000        84.4253      -111.2168       195.6420
   5700000        85.3814      -108.6290       194.0104
   5710000        83.7147      -107.0852       190.8000
   5720000        90.6660      -104.1879       194.8539
   5730000        85.3238      -108.4198       193.7436
   5740000        82.8047      -108.7269       191.5316
   5750000        86.6869      -107.1057       193.7925
   5760000        85.0566      -108.2218       193.2784
   5770000        82.3198      -109.0561       191.3759
   5780000        88.1442      -106.2168       194.3610
   5790000        84.9060      -112.3331       197.2391
   5800000        83.7944      -107.4584       191.2528
   5810000        91.0076      -101.9914       192.9990
   5820000        93.7402      -105.1700       198.9102
   5830000        94.3831      -103.5231       197.9063
   5840000        90.6733      -107.7875       198.4608
   5850000        86.9238      -109.9633       196.8872
   5860000        94.6688      -104.2775       198.9462
